-60.7223,-33.0513,1.4,99.6693,-250
-50.7223,-33.0513,1.4,92.9191,-250
-40.7223,-33.0513,1.4,86.7984,-250
-30.7223,-33.0513,1.4,81.4491,-88.9089
-20.7223,-33.0513,1.4,77.0322,-94.9873
-10.7223,-33.0513,1.4,73.7154,-250
-0.722279,-33.0513,1.4,71.6517,-250
9.27772,-33.0513,1.4,70.9504,-250
19.2777,-33.0513,1.4,71.6517,-76.1155
29.2777,-33.0513,1.4,73.7154,-70.4202
39.2777,-33.0513,1.4,77.0322,-250
49.2777,-33.0513,1.4,81.4491,-250
59.2777,-33.0513,1.4,86.7984,-250
-60.7223,-23.0513,1.4,96.0935,-250
-50.7223,-23.0513,1.4,89.0728,-250
-40.7223,-23.0513,1.4,82.6678,-250
-30.7223,-23.0513,1.4,77.0322,-90.9397
-20.7223,-23.0513,1.4,72.3461,-83.3907
-10.7223,-23.0513,1.4,68.8038,-250
-0.722279,-23.0513,1.4,66.588,-250
9.27772,-23.0513,1.4,65.8328,-250
19.2777,-23.0513,1.4,66.588,-80.7901
29.2777,-23.0513,1.4,68.8038,-67.5967
39.2777,-23.0513,1.4,72.3461,-250
49.2777,-23.0513,1.4,77.0322,-250
59.2777,-23.0513,1.4,82.6678,-250
-60.7223,-13.0513,1.4,93.4557,-250
-50.7223,-13.0513,1.4,86.2204,-250
-40.7223,-13.0513,1.4,79.5862,-250
-30.7223,-13.0513,1.4,73.7154,-76.7173
-20.7223,-13.0513,1.4,68.8038,-82.3751
-10.7223,-13.0513,1.4,65.0689,-250
-0.722279,-13.0513,1.4,62.7213,-250
9.27772,-13.0513,1.4,61.919,-250
19.2777,-13.0513,1.4,62.7213,-65.8593
29.2777,-13.0513,1.4,65.0689,-72.3687
39.2777,-13.0513,1.4,68.8038,-250
49.2777,-13.0513,1.4,73.7154,-250
59.2777,-13.0513,1.4,79.5862,-250
-60.7223,-3.05135,1.4,91.8366,-66.0165
-50.7223,-3.05135,1.4,84.4628,-67.5949
-40.7223,-3.05135,1.4,77.6786,-69.1209
-30.7223,-3.05135,1.4,71.6517,-70.5348
-20.7223,-3.05135,1.4,66.588,-65.3802
-10.7223,-3.05135,1.4,62.7213,-64.3492
-0.722279,-3.05135,1.4,60.2823,-65.9736
9.27772,-3.05135,1.4,59.4471,-70.5708
19.2777,-3.05135,1.4,60.2823,-65.5396
29.2777,-3.05135,1.4,62.7213,-63.5163
39.2777,-3.05135,1.4,66.588,-67.6568
49.2777,-3.05135,1.4,71.6517,-71.3868
59.2777,-3.05135,1.4,77.6786,-66.1104
-60.7223,6.94865,1.4,91.2905,-65.0422
-50.7223,6.94865,1.4,83.8687,-67.5346
-40.7223,6.94865,1.4,77.0322,-68.3239
-30.7223,6.94865,1.4,70.9504,-64.4751
-20.7223,6.94865,1.4,65.8328,-71.2146
-10.7223,6.94865,1.4,61.919,-61.3926
-0.722279,6.94865,1.4,59.4471,-68.2245
9.27772,6.94865,1.4,58.6,-63.3806
19.2777,6.94865,1.4,59.4471,-68.7295
29.2777,6.94865,1.4,61.919,-67.2392
39.2777,6.94865,1.4,65.8328,-75.9303
49.2777,6.94865,1.4,70.9504,-66.9306
59.2777,6.94865,1.4,77.0322,-70.7614
-60.7223,16.9487,1.4,91.8366,-250
-50.7223,16.9487,1.4,84.4628,-250
-40.7223,16.9487,1.4,77.6786,-250
-30.7223,16.9487,1.4,71.6517,-79.4869
-20.7223,16.9487,1.4,66.588,-80.0218
-10.7223,16.9487,1.4,62.7213,-250
-0.722279,16.9487,1.4,60.2823,-250
9.27772,16.9487,1.4,59.4471,-250
19.2777,16.9487,1.4,60.2823,-86.0234
29.2777,16.9487,1.4,62.7213,-76.6639
39.2777,16.9487,1.4,66.588,-250
49.2777,16.9487,1.4,71.6517,-250
59.2777,16.9487,1.4,77.6786,-250
-60.7223,26.9487,1.4,93.4557,-250
-50.7223,26.9487,1.4,86.2204,-250
-40.7223,26.9487,1.4,79.5862,-250
-30.7223,26.9487,1.4,73.7154,-83.9769
-20.7223,26.9487,1.4,68.8038,-94.7991
-10.7223,26.9487,1.4,65.0689,-250
-0.722279,26.9487,1.4,62.7213,-250
9.27772,26.9487,1.4,61.919,-250
19.2777,26.9487,1.4,62.7213,-101.493
29.2777,26.9487,1.4,65.0689,-81.4675
39.2777,26.9487,1.4,68.8038,-250
49.2777,26.9487,1.4,73.7154,-250
59.2777,26.9487,1.4,79.5862,-250
-60.7223,36.9487,1.4,96.0935,-250
-50.7223,36.9487,1.4,89.0728,-250
-40.7223,36.9487,1.4,82.6678,-250
-30.7223,36.9487,1.4,77.0322,-109.609
-20.7223,36.9487,1.4,72.3461,-94.1214
-10.7223,36.9487,1.4,68.8038,-250
-0.722279,36.9487,1.4,66.588,-250
9.27772,36.9487,1.4,65.8328,-250
19.2777,36.9487,1.4,66.588,-104.22
29.2777,36.9487,1.4,68.8038,-79.7507
39.2777,36.9487,1.4,72.3461,-250
49.2777,36.9487,1.4,77.0322,-250
59.2777,36.9487,1.4,82.6678,-250
