-201.337,-200.423,1.4,214.051,-250
-151.337,-200.423,1.4,182.532,-73.2543
-101.337,-200.423,1.4,160.68,-88.3222
-51.337,-200.423,1.4,152.702,-250
-1.337,-200.423,1.4,160.68,-73.5783
48.663,-200.423,1.4,182.532,-250
98.663,-200.423,1.4,214.051,-250
148.663,-200.423,1.4,251.631,-250
198.663,-200.423,1.4,292.947,-250
248.663,-200.423,1.4,336.627,-88.5001
-201.337,-150.423,1.4,182.532,-93.1735
-151.337,-150.423,1.4,144.284,-250
-101.337,-150.423,1.4,115.403,-84.366
-51.337,-150.423,1.4,104.009,-250
-1.337,-150.423,1.4,115.403,-72.5008
48.663,-150.423,1.4,144.284,-250
98.663,-150.423,1.4,182.532,-250
148.663,-150.423,1.4,225.428,-250
198.663,-150.423,1.4,270.773,-89.61
248.663,-150.423,1.4,317.518,-81.5011
-201.337,-100.423,1.4,160.68,-70.9972
-151.337,-100.423,1.4,115.403,-250
-101.337,-100.423,1.4,76.2756,-77.5173
-51.337,-100.423,1.4,57.6017,-67.6669
-1.337,-100.423,1.4,76.2756,-250
48.663,-100.423,1.4,115.403,-250
98.663,-100.423,1.4,160.68,-86.4072
148.663,-100.423,1.4,208.13,-77.0302
198.663,-100.423,1.4,256.55,-79.7596
248.663,-100.423,1.4,305.48,-250
-201.337,-50.423,1.4,152.702,-99.3683
-151.337,-50.423,1.4,104.009,-73.6795
-101.337,-50.423,1.4,57.6017,-68.3433
-51.337,-50.423,1.4,28.6,-61.8978
-1.337,-50.423,1.4,57.6017,-69.0459
48.663,-50.423,1.4,104.009,-71.7755
98.663,-50.423,1.4,152.702,-82.038
148.663,-50.423,1.4,202.035,-250
198.663,-50.423,1.4,251.631,-250
248.663,-50.423,1.4,301.36,-250
-201.337,-0.423,1.4,160.68,-77.717
-151.337,-0.423,1.4,115.403,-70.9425
-101.337,-0.423,1.4,76.2756,-70.709
-51.337,-0.423,1.4,57.6017,-67.052
-1.337,-0.423,1.4,76.2756,-71.2806
48.663,-0.423,1.4,115.403,-250
98.663,-0.423,1.4,160.68,-250
148.663,-0.423,1.4,208.13,-250
198.663,-0.423,1.4,256.55,-97.0031
248.663,-0.423,1.4,305.48,-250
-201.337,49.577,1.4,182.532,-75.186
-151.337,49.577,1.4,144.284,-88.9971
-101.337,49.577,1.4,115.403,-70.1535
-51.337,49.577,1.4,104.009,-74.6725
-1.337,49.577,1.4,115.403,-71.1181
48.663,49.577,1.4,144.284,-73.2861
98.663,49.577,1.4,182.532,-250
148.663,49.577,1.4,225.428,-250
198.663,49.577,1.4,270.773,-250
248.663,49.577,1.4,317.518,-116.045
-201.337,99.577,1.4,214.051,-81.7543
-151.337,99.577,1.4,182.532,-86.8431
-101.337,99.577,1.4,160.68,-76.6773
-51.337,99.577,1.4,152.702,-78.769
-1.337,99.577,1.4,160.68,-86.9899
48.663,99.577,1.4,182.532,-250
98.663,99.577,1.4,214.051,-250
148.663,99.577,1.4,251.631,-250
198.663,99.577,1.4,292.947,-95.5914
248.663,99.577,1.4,336.627,-85.3263
-201.337,149.577,1.4,251.631,-94.1178
-151.337,149.577,1.4,225.428,-77.6324
-101.337,149.577,1.4,208.13,-76.9014
-51.337,149.577,1.4,202.035,-75.2557
-1.337,149.577,1.4,208.13,-86.4836
48.663,149.577,1.4,225.428,-96.4043
98.663,149.577,1.4,251.631,-250
148.663,149.577,1.4,284.285,-250
198.663,149.577,1.4,321.431,-155.199
248.663,149.577,1.4,361.688,-250
-201.337,199.577,1.4,292.947,-250
-151.337,199.577,1.4,270.773,-86.5617
-101.337,199.577,1.4,256.55,-91.6347
-51.337,199.577,1.4,251.631,-92.0768
-1.337,199.577,1.4,256.55,-250
48.663,199.577,1.4,270.773,-250
98.663,199.577,1.4,292.947,-98.1089
148.663,199.577,1.4,321.431,-109.351
198.663,199.577,1.4,354.708,-250
248.663,199.577,1.4,391.558,-250
-201.337,249.577,1.4,336.627,-250
-151.337,249.577,1.4,317.518,-86.7762
-101.337,249.577,1.4,305.48,-250
-51.337,249.577,1.4,301.36,-133.459
-1.337,249.577,1.4,305.48,-250
48.663,249.577,1.4,317.518,-250
98.663,249.577,1.4,336.627,-250
148.663,249.577,1.4,361.688,-250
198.663,249.577,1.4,391.558,-97.9338
248.663,249.577,1.4,425.227,-250
