426.5,-332,60,7,0
426.5,-332,60,7,0
-409.5,-332,60,7,18
-359.5,-332,60,7,68
-309.5,-332,60,7,118
-259.5,-332,60,7,168
-209.5,-332,60,7,218
-159.5,-332,60,7,268
-109.5,-332,60,7,318
-59.5,-332,60,7,368
426.5,-282,60,57,0
426.5,-282,60,57,0
-409.5,-282,60,57,18
-359.5,-282,60,57,68
-309.5,-282,60,57,118
-259.5,-282,60,57,168
-209.5,-282,60,57,218
-159.5,-282,60,57,268
-109.5,-282,60,57,318
-59.5,-282,60,57,368
426.5,-232,60,107,0
426.5,-232,60,107,0
-409.5,-232,60,107,18
-359.5,-232,60,107,68
-309.5,-232,60,107,118
-259.5,-232,60,107,168
-209.5,-232,60,107,218
-159.5,-232,60,107,268
-109.5,-232,60,107,318
-59.5,-232,60,107,368
426.5,-182,60,157,0
426.5,-182,60,157,0
-409.5,-182,60,157,18
-359.5,-182,60,157,68
-309.5,-182,60,157,118
-259.5,-182,60,157,168
-209.5,-182,60,157,218
-159.5,-182,60,157,268
-109.5,-182,60,157,318
-59.5,-182,60,157,368
426.5,-132,60,207,0
426.5,-132,60,207,0
-409.5,-132,60,207,18
-359.5,-132,60,207,68
-309.5,-132,60,207,118
-259.5,-132,60,207,168
-209.5,-132,60,207,218
-159.5,-132,60,207,268
-109.5,-132,60,207,318
-59.5,-132,60,207,368
426.5,-82,60,257,0
426.5,-82,60,257,0
-409.5,-82,60,257,18
-359.5,-82,60,257,68
-309.5,-82,60,257,118
-259.5,-82,60,257,168
-209.5,-82,60,257,218
-159.5,-82,60,257,268
-109.5,-82,60,257,318
-59.5,-82,60,257,368
426.5,-32,60,307,0
426.5,-32,60,307,0
-409.5,-32,60,307,18
-359.5,-32,60,307,68
-309.5,-32,60,307,118
-259.5,-32,60,307,168
-209.5,-32,60,307,218
-159.5,-32,60,307,268
-109.5,-32,60,307,318
-59.5,-32,60,307,368
426.5,18,60,357,0
426.5,18,60,357,0
-409.5,18,60,357,18
-359.5,18,60,357,68
-309.5,18,60,357,118
-259.5,18,60,357,168
-209.5,18,60,357,218
-159.5,18,60,357,268
-109.5,18,60,357,318
-59.5,18,60,357,368
426.5,68,60,407,0
426.5,68,60,407,0
-409.5,68,60,407,18
-359.5,68,60,407,68
-309.5,68,60,407,118
-259.5,68,60,407,168
-209.5,68,60,407,218
-159.5,68,60,407,268
-109.5,68,60,407,318
-59.5,68,60,407,368
426.5,118,60,457,0
426.5,118,60,457,0
-409.5,118,60,457,18
-359.5,118,60,457,68
-309.5,118,60,457,118
-259.5,118,60,457,168
-209.5,118,60,457,218
-159.5,118,60,457,268
-109.5,118,60,457,318
-59.5,118,60,457,368
