-289.5,-112,30,227,138
-239.5,-112,30,227,188
-189.5,-112,30,227,238
-139.5,-112,30,227,288
-89.5,-112,30,227,338
-39.5,-112,30,227,388
10.5,-112,30,227,438
60.5,-112,30,227,488
110.5,-112,30,227,538
160.5,-112,30,227,588
-289.5,-62,30,277,138
-239.5,-62,30,277,188
-189.5,-62,30,277,238
-139.5,-62,30,277,288
-89.5,-62,30,277,338
-39.5,-62,30,277,388
10.5,-62,30,277,438
60.5,-62,30,277,488
110.5,-62,30,277,538
160.5,-62,30,277,588
-289.5,-12,30,327,138
-239.5,-12,30,327,188
-189.5,-12,30,327,238
-139.5,-12,30,327,288
-89.5,-12,30,327,338
-39.5,-12,30,327,388
10.5,-12,30,327,438
60.5,-12,30,327,488
110.5,-12,30,327,538
160.5,-12,30,327,588
-289.5,38,30,377,138
-239.5,38,30,377,188
-189.5,38,30,377,238
-139.5,38,30,377,288
-89.5,38,30,377,338
-39.5,38,30,377,388
10.5,38,30,377,438
60.5,38,30,377,488
110.5,38,30,377,538
160.5,38,30,377,588
-289.5,88,30,427,138
-239.5,88,30,427,188
-189.5,88,30,427,238
-139.5,88,30,427,288
-89.5,88,30,427,338
-39.5,88,30,427,388
10.5,88,30,427,438
60.5,88,30,427,488
110.5,88,30,427,538
160.5,88,30,427,588
-289.5,138,30,477,138
-239.5,138,30,477,188
-189.5,138,30,477,238
-139.5,138,30,477,288
-89.5,138,30,477,338
-39.5,138,30,477,388
10.5,138,30,477,438
60.5,138,30,477,488
110.5,138,30,477,538
160.5,138,30,477,588
-289.5,188,30,527,138
-239.5,188,30,527,188
-189.5,188,30,527,238
-139.5,188,30,527,288
-89.5,188,30,527,338
-39.5,188,30,527,388
10.5,188,30,527,438
60.5,188,30,527,488
110.5,188,30,527,538
160.5,188,30,527,588
-289.5,238,30,577,138
-239.5,238,30,577,188
-189.5,238,30,577,238
-139.5,238,30,577,288
-89.5,238,30,577,338
-39.5,238,30,577,388
10.5,238,30,577,438
60.5,238,30,577,488
110.5,238,30,577,538
160.5,238,30,577,588
-289.5,288,30,627,138
-239.5,288,30,627,188
-189.5,288,30,627,238
-139.5,288,30,627,288
-89.5,288,30,627,338
-39.5,288,30,627,388
10.5,288,30,627,438
60.5,288,30,627,488
110.5,288,30,627,538
160.5,288,30,627,588
-289.5,338,30,677,138
-239.5,338,30,677,188
-189.5,338,30,677,238
-139.5,338,30,677,288
-89.5,338,30,677,338
-39.5,338,30,677,388
10.5,338,30,677,438
60.5,338,30,677,488
110.5,338,30,677,538
160.5,338,30,677,588
