-0.2013370E+03,-0.2004230E+03,1.400,214.05,-250.00
-0.1513370E+03,-0.2004230E+03,1.400,182.53,-74.44
-0.1013370E+03,-0.2004230E+03,1.400,160.68,-91.98
-0.5133700E+02,-0.2004230E+03,1.400,152.70,-250.00
-0.1337000E+01,-0.2004230E+03,1.400,160.68,-73.66
0.4866300E+02,-0.2004230E+03,1.400,182.53,-250.00
0.9866300E+02,-0.2004230E+03,1.400,214.05,-250.00
0.1486630E+03,-0.2004230E+03,1.400,251.63,-250.00
0.1986630E+03,-0.2004230E+03,1.400,292.95,-250.00
0.2486630E+03,-0.2004230E+03,1.400,336.63,-90.73
-0.2013370E+03,-0.1504230E+03,1.400,182.53,-97.21
-0.1513370E+03,-0.1504230E+03,1.400,144.28,-250.00
-0.1013370E+03,-0.1504230E+03,1.400,115.40,-250.00
-0.5133700E+02,-0.1504230E+03,1.400,104.01,-250.00
-0.1337000E+01,-0.1504230E+03,1.400,115.40,-250.00
0.4866300E+02,-0.1504230E+03,1.400,144.28,-250.00
0.9866300E+02,-0.1504230E+03,1.400,182.53,-250.00
0.1486630E+03,-0.1504230E+03,1.400,225.43,-250.00
0.1986630E+03,-0.1504230E+03,1.400,270.77,-91.37
0.2486630E+03,-0.1504230E+03,1.400,317.52,-83.32
-0.2013370E+03,-0.1004230E+03,1.400,160.68,-73.29
-0.1513370E+03,-0.1004230E+03,1.400,115.40,-106.69
-0.1013370E+03,-0.1004230E+03,1.400,76.28,-73.49
-0.5133700E+02,-0.1004230E+03,1.400,57.60,-161.74
-0.1337000E+01,-0.1004230E+03,1.400,76.28,-250.00
0.4866300E+02,-0.1004230E+03,1.400,115.40,-250.00
0.9866300E+02,-0.1004230E+03,1.400,160.68,-87.03
0.1486630E+03,-0.1004230E+03,1.400,208.13,-76.81
0.1986630E+03,-0.1004230E+03,1.400,256.55,-79.34
0.2486630E+03,-0.1004230E+03,1.400,305.48,-250.00
-0.2013370E+03,-0.5042300E+02,1.400,152.70,-82.90
-0.1513370E+03,-0.5042300E+02,1.400,104.01,-70.93
-0.1013370E+03,-0.5042300E+02,1.400,57.60,-67.64
-0.5133700E+02,-0.5042300E+02,1.400,28.60,-63.09
-0.1337000E+01,-0.5042300E+02,1.400,57.60,-70.19
0.4866300E+02,-0.5042300E+02,1.400,104.01,-69.69
0.9866300E+02,-0.5042300E+02,1.400,152.70,-86.21
0.1486630E+03,-0.5042300E+02,1.400,202.03,-250.00
0.1986630E+03,-0.5042300E+02,1.400,251.63,-250.00
0.2486630E+03,-0.5042300E+02,1.400,301.36,-250.00
-0.2013370E+03,-0.4230000E+00,1.400,160.68,-79.45
-0.1513370E+03,-0.4230000E+00,1.400,115.40,-72.91
-0.1013370E+03,-0.4230000E+00,1.400,76.28,-71.31
-0.5133700E+02,-0.4230000E+00,1.400,57.60,-68.74
-0.1337000E+01,-0.4230000E+00,1.400,76.28,-71.35
0.4866300E+02,-0.4230000E+00,1.400,115.40,-118.23
0.9866300E+02,-0.4230000E+00,1.400,160.68,-250.00
0.1486630E+03,-0.4230000E+00,1.400,208.13,-250.00
0.1986630E+03,-0.4230000E+00,1.400,256.55,-99.01
0.2486630E+03,-0.4230000E+00,1.400,305.48,-250.00
-0.2013370E+03,0.4957700E+02,1.400,182.53,-76.50
-0.1513370E+03,0.4957700E+02,1.400,144.28,-85.25
-0.1013370E+03,0.4957700E+02,1.400,115.40,-69.73
-0.5133700E+02,0.4957700E+02,1.400,104.01,-72.64
-0.1337000E+01,0.4957700E+02,1.400,115.40,-69.76
0.4866300E+02,0.4957700E+02,1.400,144.28,-72.56
0.9866300E+02,0.4957700E+02,1.400,182.53,-101.47
0.1486630E+03,0.4957700E+02,1.400,225.43,-250.00
0.1986630E+03,0.4957700E+02,1.400,270.77,-250.00
0.2486630E+03,0.4957700E+02,1.400,317.52,-116.83
-0.2013370E+03,0.9957700E+02,1.400,214.05,-84.32
-0.1513370E+03,0.9957700E+02,1.400,182.53,-81.47
-0.1013370E+03,0.9957700E+02,1.400,160.68,-82.30
-0.5133700E+02,0.9957700E+02,1.400,152.70,-83.12
-0.1337000E+01,0.9957700E+02,1.400,160.68,-91.68
0.4866300E+02,0.9957700E+02,1.400,182.53,-250.00
0.9866300E+02,0.9957700E+02,1.400,214.05,-250.00
0.1486630E+03,0.9957700E+02,1.400,251.63,-125.08
0.1986630E+03,0.9957700E+02,1.400,292.95,-94.79
0.2486630E+03,0.9957700E+02,1.400,336.63,-94.16
-0.2013370E+03,0.1495770E+03,1.400,251.63,-100.26
-0.1513370E+03,0.1495770E+03,1.400,225.43,-77.18
-0.1013370E+03,0.1495770E+03,1.400,208.13,-74.71
-0.5133700E+02,0.1495770E+03,1.400,202.03,-77.72
-0.1337000E+01,0.1495770E+03,1.400,208.13,-87.70
0.4866300E+02,0.1495770E+03,1.400,225.43,-90.82
0.9866300E+02,0.1495770E+03,1.400,251.63,-250.00
0.1486630E+03,0.1495770E+03,1.400,284.29,-250.00
0.1986630E+03,0.1495770E+03,1.400,321.43,-143.20
0.2486630E+03,0.1495770E+03,1.400,361.69,-250.00
-0.2013370E+03,0.1995770E+03,1.400,292.95,-250.00
-0.1513370E+03,0.1995770E+03,1.400,270.77,-81.88
-0.1013370E+03,0.1995770E+03,1.400,256.55,-76.00
-0.5133700E+02,0.1995770E+03,1.400,251.63,-96.83
-0.1337000E+01,0.1995770E+03,1.400,256.55,-250.00
0.4866300E+02,0.1995770E+03,1.400,270.77,-250.00
0.9866300E+02,0.1995770E+03,1.400,292.95,-102.84
0.1486630E+03,0.1995770E+03,1.400,321.43,-102.92
0.1986630E+03,0.1995770E+03,1.400,354.71,-250.00
0.2486630E+03,0.1995770E+03,1.400,391.56,-250.00
-0.2013370E+03,0.2495770E+03,1.400,336.63,-250.00
-0.1513370E+03,0.2495770E+03,1.400,317.52,-88.70
-0.1013370E+03,0.2495770E+03,1.400,305.48,-250.00
-0.5133700E+02,0.2495770E+03,1.400,301.36,-139.28
