-60.000000,-33.000000,60.000000,-240.000000
-50.000000,-33.000000,60.000000,-240.000000
-40.000000,-33.000000,60.000000,-240.000000
-30.000000,-33.000000,60.000000,-86.953499
-20.000000,-33.000000,60.000000,-80.515999
-10.000000,-33.000000,60.000000,-240.000000
0.000000,-33.000000,60.000000,-240.000000
10.000000,-33.000000,60.000000,-240.000000
20.000000,-33.000000,60.000000,-84.259003
30.000000,-33.000000,60.000000,-70.656197
40.000000,-33.000000,60.000000,-240.000000
50.000000,-33.000000,60.000000,-240.000000
60.000000,-33.000000,60.000000,-240.000000
-60.000000,-23.000000,60.000000,-240.000000
-50.000000,-23.000000,60.000000,-240.000000
-40.000000,-23.000000,60.000000,-240.000000
-30.000000,-23.000000,60.000000,-71.332199
-20.000000,-23.000000,60.000000,-83.184097
-10.000000,-23.000000,60.000000,-240.000000
0.000000,-23.000000,60.000000,-240.000000
10.000000,-23.000000,60.000000,-240.000000
20.000000,-23.000000,60.000000,-67.226303
30.000000,-23.000000,60.000000,-71.796097
40.000000,-23.000000,60.000000,-240.000000
50.000000,-23.000000,60.000000,-240.000000
60.000000,-23.000000,60.000000,-240.000000
-60.000000,-13.000000,60.000000,-240.000000
-50.000000,-13.000000,60.000000,-240.000000
-40.000000,-13.000000,60.000000,-240.000000
-30.000000,-13.000000,60.000000,-64.698097
-20.000000,-13.000000,60.000000,-70.307701
-10.000000,-13.000000,60.000000,-240.000000
0.000000,-13.000000,60.000000,-240.000000
10.000000,-13.000000,60.000000,-240.000000
20.000000,-13.000000,60.000000,-71.344398
30.000000,-13.000000,60.000000,-53.648800
40.000000,-13.000000,60.000000,-240.000000
50.000000,-13.000000,60.000000,-240.000000
60.000000,-13.000000,60.000000,-240.000000
-60.000000,-3.000000,60.000000,-56.879898
-50.000000,-3.000000,60.000000,-61.381401
-40.000000,-3.000000,60.000000,-56.272102
-30.000000,-3.000000,60.000000,-57.274696
-20.000000,-3.000000,60.000000,-60.973801
-10.000000,-3.000000,60.000000,-52.229301
0.000000,-3.000000,60.000000,-58.205803
10.000000,-3.000000,60.000000,-54.678703
20.000000,-3.000000,60.000000,-58.695900
30.000000,-3.000000,60.000000,-54.222504
40.000000,-3.000000,60.000000,-63.456703
50.000000,-3.000000,60.000000,-60.210602
60.000000,-3.000000,60.000000,-58.674599
-60.000000,7.000000,60.000000,-54.965698
-50.000000,7.000000,60.000000,-60.168503
-40.000000,7.000000,60.000000,-62.371902
-30.000000,7.000000,60.000000,-62.509201
-20.000000,7.000000,60.000000,-55.846497
-10.000000,7.000000,60.000000,-53.903999
0.000000,7.000000,60.000000,-55.601501
10.000000,7.000000,60.000000,-61.090202
20.000000,7.000000,60.000000,-57.827103
30.000000,7.000000,60.000000,-56.363403
40.000000,7.000000,60.000000,-56.710403
50.000000,7.000000,60.000000,-57.754601
60.000000,7.000000,60.000000,-62.994698
-60.000000,17.000000,60.000000,-240.000000
-50.000000,17.000000,60.000000,-240.000000
-40.000000,17.000000,60.000000,-240.000000
-30.000000,17.000000,60.000000,-65.750999
-20.000000,17.000000,60.000000,-75.494904
-10.000000,17.000000,60.000000,-240.000000
0.000000,17.000000,60.000000,-240.000000
10.000000,17.000000,60.000000,-240.000000
20.000000,17.000000,60.000000,-63.297897
30.000000,17.000000,60.000000,-61.789101
40.000000,17.000000,60.000000,-240.000000
50.000000,17.000000,60.000000,-240.000000
60.000000,17.000000,60.000000,-240.000000
-60.000000,27.000000,60.000000,-240.000000
-50.000000,27.000000,60.000000,-240.000000
-40.000000,27.000000,60.000000,-240.000000
-30.000000,27.000000,60.000000,-71.218300
-20.000000,27.000000,60.000000,-85.630402
-10.000000,27.000000,60.000000,-240.000000
0.000000,27.000000,60.000000,-240.000000
10.000000,27.000000,60.000000,-240.000000
20.000000,27.000000,60.000000,-76.848801
30.000000,27.000000,60.000000,-56.045303
40.000000,27.000000,60.000000,-240.000000
50.000000,27.000000,60.000000,-240.000000
60.000000,27.000000,60.000000,-240.000000
-60.000000,37.000000,60.000000,-240.000000
-50.000000,37.000000,60.000000,-240.000000
-40.000000,37.000000,60.000000,-240.000000
-30.000000,37.000000,60.000000,-81.858200
-20.000000,37.000000,60.000000,-90.230003
-10.000000,37.000000,60.000000,-240.000000
0.000000,37.000000,60.000000,-240.000000
10.000000,37.000000,60.000000,-240.000000
20.000000,37.000000,60.000000,-72.700798
30.000000,37.000000,60.000000,-64.362099
40.000000,37.000000,60.000000,-240.000000
50.000000,37.000000,60.000000,-240.000000
60.000000,37.000000,60.000000,-240.000000
