-111.56,-288.331,30
-91.5603,-288.331,30
-71.5603,-288.331,30
-51.5603,-288.331,30
-31.5603,-288.331,30
-11.5603,-288.331,30
8.43973,-288.331,30
28.4397,-288.331,30
48.4397,-288.331,30
68.4397,-288.331,30
-111.56,-268.331,30
-91.5603,-268.331,30
-71.5603,-268.331,30
-51.5603,-268.331,30
-31.5603,-268.331,30
-11.5603,-268.331,30
8.43973,-268.331,30
28.4397,-268.331,30
48.4397,-268.331,30
-111.56,-228.331,30
