-201.337,-200.423,1.4,532.276,-250
-151.337,-200.423,1.4,495.8,-108.202
-101.337,-200.423,1.4,461.864,-126.918
-51.337,-200.423,1.4,431.066,-250
-1.337,-200.423,1.4,404.126,-97.0584
48.663,-200.423,1.4,381.861,-250
98.663,-200.423,1.4,365.127,-250
148.663,-200.423,1.4,354.708,-250
198.663,-200.423,1.4,351.167,-250
248.663,-200.423,1.4,354.708,-117.377
-201.337,-150.423,1.4,500.817,-113.855
-151.337,-150.423,1.4,461.864,-250
-101.337,-150.423,1.4,425.227,-102.601
-51.337,-150.423,1.4,391.558,-250
-1.337,-150.423,1.4,361.688,-108.883
48.663,-150.423,1.4,336.627,-250
98.663,-150.423,1.4,317.518,-250
148.663,-150.423,1.4,305.48,-250
198.663,-150.423,1.4,301.36,-105.965
248.663,-150.423,1.4,305.48,-107.911
-201.337,-100.423,1.4,472.565,-88.4772
-151.337,-100.423,1.4,431.066,-250
-101.337,-100.423,1.4,391.558,-96.3394
-51.337,-100.423,1.4,354.708,-95.026
-1.337,-100.423,1.4,321.431,-250
48.663,-100.423,1.4,292.947,-250
98.663,-100.423,1.4,270.773,-100.891
148.663,-100.423,1.4,256.55,-98.2261
198.663,-100.423,1.4,251.631,-112.328
248.663,-100.423,1.4,256.55,-250
-201.337,-50.423,1.4,448.127,-106.046
-151.337,-50.423,1.4,404.126,-90.3379
-101.337,-50.423,1.4,361.688,-90.1709
-51.337,-50.423,1.4,321.431,-102.205
-1.337,-50.423,1.4,284.285,-85.0355
48.663,-50.423,1.4,251.631,-99.6419
98.663,-50.423,1.4,225.428,-97.4294
148.663,-50.423,1.4,208.13,-250
198.663,-50.423,1.4,202.035,-250
248.663,-50.423,1.4,208.13,-250
-201.337,-0.423,1.4,428.156,-86.0565
-151.337,-0.423,1.4,381.861,-86.1127
-101.337,-0.423,1.4,336.627,-90.6846
-51.337,-0.423,1.4,292.947,-94.9665
-1.337,-0.423,1.4,251.631,-91.0909
48.663,-0.423,1.4,214.051,-250
98.663,-0.423,1.4,182.532,-250
148.663,-0.423,1.4,160.68,-250
198.663,-0.423,1.4,152.702,-85.2236
248.663,-0.423,1.4,160.68,-250
-201.337,49.577,1.4,413.301,-103.151
-151.337,49.577,1.4,365.127,-92.341
-101.337,49.577,1.4,317.518,-103.265
-51.337,49.577,1.4,270.773,-92.2783
-1.337,49.577,1.4,225.428,-99.8752
48.663,49.577,1.4,182.532,-99.9671
98.663,49.577,1.4,144.284,-250
148.663,49.577,1.4,115.403,-250
198.663,49.577,1.4,104.009,-250
248.663,49.577,1.4,115.403,-84.6163
-201.337,99.577,1.4,404.126,-82.3815
-151.337,99.577,1.4,354.708,-85.123
-101.337,99.577,1.4,305.48,-87.8411
-51.337,99.577,1.4,256.55,-105.348
-1.337,99.577,1.4,208.13,-84.9687
48.663,99.577,1.4,160.68,-250
98.663,99.577,1.4,115.403,-250
148.663,99.577,1.4,76.2756,-250
198.663,99.577,1.4,57.6017,-80.2502
248.663,99.577,1.4,76.2756,-86.4079
-201.337,149.577,1.4,401.021,-95.4318
-151.337,149.577,1.4,351.167,-95.7581
-101.337,149.577,1.4,301.36,-98.8086
-51.337,149.577,1.4,251.631,-98.9454
-1.337,149.577,1.4,202.035,-102.495
48.663,149.577,1.4,152.702,-82.9475
98.663,149.577,1.4,104.009,-250
148.663,149.577,1.4,57.6017,-250
198.663,149.577,1.4,28.6,-60.638
248.663,149.577,1.4,57.6017,-250
-201.337,199.577,1.4,404.126,-250
-151.337,199.577,1.4,354.708,-100.134
-101.337,199.577,1.4,305.48,-98.4013
-51.337,199.577,1.4,256.55,-88.1304
-1.337,199.577,1.4,208.13,-250
48.663,199.577,1.4,160.68,-250
98.663,199.577,1.4,115.403,-84.0959
148.663,199.577,1.4,76.2756,-103.23
198.663,199.577,1.4,57.6017,-250
248.663,199.577,1.4,76.2756,-250
-201.337,249.577,1.4,413.301,-250
-151.337,249.577,1.4,365.127,-115.581
-101.337,249.577,1.4,317.518,-250
-51.337,249.577,1.4,270.773,-103.934
-1.337,249.577,1.4,225.428,-250
48.663,249.577,1.4,182.532,-250
98.663,249.577,1.4,144.284,-250
148.663,249.577,1.4,115.403,-250
198.663,249.577,1.4,104.009,-107.828
248.663,249.577,1.4,115.403,-250
